epoch,loss,mae,mix_ssim_3d_mae_loss,mse,ssim_3d_loss,val_loss,val_mae,val_mix_ssim_3d_mae_loss,val_mse,val_ssim_3d_loss
10,0.048118241131305695,0.048118237406015396,0.09171891957521439,0.005955756176263094,0.13531959056854248,0.05691509693861008,0.05691509693861008,0.10494395345449448,0.006587491370737553,0.15297281742095947
11,0.04476676881313324,0.04476677253842354,0.08368438482284546,0.005332715809345245,0.12260202318429947,0.06256631016731262,0.06256631016731262,0.1222243458032608,0.00733483349904418,0.1818823516368866
12,0.04643391817808151,0.046433914452791214,0.08848058432340622,0.005579836200922728,0.13052724301815033,0.062327735126018524,0.06232773885130882,0.11346548795700073,0.00734502449631691,0.16460321843624115
13,0.044937752187252045,0.04493775591254234,0.08347839117050171,0.005310456268489361,0.12201901525259018,0.06175835058093071,0.06175835430622101,0.11180303990840912,0.007225072011351585,0.16184774041175842
14,0.043370191007852554,0.04337017983198166,0.07928312569856644,0.005113922990858555,0.11519608646631241,0.05760681629180908,0.05760681629180908,0.10491617769002914,0.006676658522337675,0.1522255539894104
15,0.04497092217206955,0.04497092589735985,0.0828920230269432,0.0053656259551644325,0.12081313133239746,0.0560363307595253,0.056036327034235,0.10117504745721817,0.006496933288872242,0.14631378650665283
16,0.04406905919313431,0.04406905919313431,0.08046537637710571,0.005223384127020836,0.11686170101165771,0.055003829300403595,0.055003825575113297,0.09952112287282944,0.0062693278305232525,0.14403842389583588
17,0.045014720410108566,0.04501471668481827,0.08259940892457962,0.005306394770741463,0.12018411606550217,0.0544467568397522,0.0544467568397522,0.09767204523086548,0.0061012390069663525,0.14089733362197876
18,0.043945010751485825,0.043945010751485825,0.07919617742300034,0.005146142560988665,0.11444732546806335,0.05424882844090462,0.05424882844090462,0.09672398865222931,0.006125974468886852,0.1391991674900055
19,0.0427662655711174,0.0427662655711174,0.07577519118785858,0.004958012606948614,0.10878410935401917,0.055345676839351654,0.05534568056464195,0.09765249490737915,0.006219753995537758,0.13995930552482605
20,0.04309865087270737,0.04309864342212677,0.07705734670162201,0.0049808938056230545,0.11101604998111725,0.05311166122555733,0.05311165750026703,0.09372968226671219,0.005838707555085421,0.13434770703315735
21,0.04314626380801201,0.04314626380801201,0.07651188224554062,0.005074524786323309,0.10987748205661774,0.052860092371702194,0.052860092371702194,0.09144541621208191,0.005809243768453598,0.13003073632717133
22,0.042901284992694855,0.04290128871798515,0.07710037380456924,0.004957087337970734,0.11129946261644363,0.05393711477518082,0.05393711104989052,0.09627486765384674,0.005964161828160286,0.13861262798309326
23,0.042564667761325836,0.042564671486616135,0.07520972937345505,0.004989698063582182,0.10785477608442307,0.055442024022340775,0.055442020297050476,0.09616629779338837,0.006079994607716799,0.13689059019088745
24,0.04203857108950615,0.04203857481479645,0.07392150908708572,0.004848435986787081,0.1058044508099556,0.051607053726911545,0.051607053726911545,0.08809076994657516,0.0055636256001889706,0.12457449734210968
25,0.042209938168525696,0.042209941893815994,0.07295233011245728,0.0048436871729791164,0.10369472205638885,0.05281329154968262,0.05281329154968262,0.08956270664930344,0.005654132924973965,0.12631210684776306
26,0.04079249128699303,0.04079248756170273,0.07005893439054489,0.004607470706105232,0.09932538121938705,0.05524158477783203,0.05524158477783203,0.09595957398414612,0.0060116141103208065,0.136677548289299
27,0.04233190417289734,0.04233190417289734,0.0733334943652153,0.004819554276764393,0.10433507710695267,0.051018230617046356,0.051018234342336655,0.08682460337877274,0.0054338411428034306,0.12263096868991852
28,0.04151085764169693,0.04151086509227753,0.0714351236820221,0.004760536830872297,0.10135936737060547,0.05026812106370926,0.05026811733841896,0.08373917639255524,0.005305619444698095,0.11721024662256241
29,0.04101306572556496,0.04101306200027466,0.07020094990730286,0.004613788798451424,0.09938882291316986,0.0507536418735981,0.0507536418735981,0.08430849760770798,0.00542456516996026,0.11786337196826935
30,0.041301287710666656,0.04130128398537636,0.07036632299423218,0.004646602552384138,0.0994313508272171,0.05040578916668892,0.05040578544139862,0.08394608646631241,0.005397654604166746,0.1174863949418068
31,0.04055674746632576,0.04055675119161606,0.06864988058805466,0.004507614765316248,0.09674300998449326,0.050107549875974655,0.050107549875974655,0.08322969824075699,0.005229904316365719,0.11635182797908783
32,0.03975370526313782,0.039753708988428116,0.06699029356241226,0.004396492149680853,0.09422687441110611,0.048931024968624115,0.048931024968624115,0.08062686026096344,0.005107623990625143,0.11232268810272217
33,0.03935155272483826,0.039351560175418854,0.0671774372458458,0.004419529344886541,0.09500332176685333,0.05049096420407295,0.050490960478782654,0.0835135281085968,0.00535234808921814,0.11653609573841095
34,0.03945181518793106,0.03945181518793106,0.06600499153137207,0.004325177054852247,0.09255816042423248,0.050313957035541534,0.050313957035541534,0.08035080134868622,0.0051900953985750675,0.11038766801357269
35,0.03960574045777321,0.03960574045777321,0.06633315235376358,0.0044117579236626625,0.09306055307388306,0.05193963646888733,0.05193963646888733,0.0876159816980362,0.005328909028321505,0.12329232692718506
36,0.03927324712276459,0.039273254573345184,0.06554645299911499,0.004310306627303362,0.0918196514248848,0.048709671944379807,0.048709671944379807,0.0786762535572052,0.005053607746958733,0.10864283889532089
37,0.040586307644844055,0.04058630019426346,0.06727846711874008,0.00451844185590744,0.0939706340432167,0.04916086047887802,0.04916086047887802,0.0811021700501442,0.0051676323637366295,0.11304347217082977
38,0.039187099784612656,0.03918710723519325,0.06483069807291031,0.0043295579962432384,0.09047430008649826,0.04810962453484535,0.04810962453484535,0.07685655355453491,0.0048369052819907665,0.10560347884893417
39,0.03946594148874283,0.039465952664613724,0.06641630828380585,0.004301625769585371,0.09336666762828827,0.04664014279842377,0.04664014279842377,0.07408454269170761,0.004648910835385323,0.10152894258499146
40,0.03880786523222923,0.03880786895751953,0.0634772926568985,0.004247176926583052,0.08814673125743866,0.05061815306544304,0.05061815306544304,0.07987553626298904,0.005167416762560606,0.10913290828466415
41,0.038772642612457275,0.038772642612457275,0.06422988325357437,0.004206262528896332,0.08968712389469147,0.04706277698278427,0.04706277698278427,0.07504626363515854,0.004728882107883692,0.1030297502875328
42,0.039329562336206436,0.03932955861091614,0.0644693523645401,0.004284864291548729,0.08960912376642227,0.04663105309009552,0.04663105309009552,0.07424849271774292,0.004695713520050049,0.10186593234539032
43,0.03860986605286598,0.03860987350344658,0.06316783279180527,0.0042052119970321655,0.08772579580545425,0.04871026426553726,0.04871026426553726,0.07997773587703705,0.004844519309699535,0.11124521493911743
44,0.03727957606315613,0.03727957233786583,0.06218729913234711,0.003997130319476128,0.08709502965211868,0.04798123240470886,0.04798123240470886,0.07797078788280487,0.00481336610391736,0.10796034336090088
45,0.03855098783969879,0.03855099156498909,0.0628444254398346,0.004151252098381519,0.0871378630399704,0.046813346445560455,0.046813346445560455,0.07342733442783356,0.004621000029146671,0.10004134476184845
46,0.038285993039608,0.038285993039608,0.06321705877780914,0.004144083708524704,0.08814813196659088,0.04660084471106529,0.04660084471106529,0.07452504336833954,0.004608820658177137,0.10244925320148468
47,0.037836771458387375,0.03783677890896797,0.06156274303793907,0.004018688108772039,0.08528871089220047,0.04624968022108078,0.04624968022108078,0.07420080155134201,0.004590330179780722,0.10215191543102264
48,0.03737132251262665,0.03737131878733635,0.06006926670670509,0.003949049860239029,0.08276720345020294,0.046037621796131134,0.046037621796131134,0.07217208296060562,0.004617482423782349,0.09830652922391891
49,0.03777885064482689,0.03777885064482689,0.06051644682884216,0.004015238955616951,0.08325403928756714,0.050267886370420456,0.050267890095710754,0.07872936874628067,0.005124723073095083,0.10719084739685059
50,0.037671566009521484,0.037671566009521484,0.06010344997048378,0.003995285835117102,0.08253532648086548,0.04628000780940056,0.04628000780940056,0.07139857858419418,0.004462429787963629,0.0965171605348587
51,0.03820289671421051,0.03820289671421051,0.06134791672229767,0.004087845794856548,0.08449293673038483,0.050855763256549835,0.050855763256549835,0.07784482091665268,0.004912215750664473,0.10483387857675552
52,0.038461826741695404,0.038461826741695404,0.06186094135046005,0.004093038849532604,0.0852600559592247,0.046024125069379807,0.046024125069379807,0.07128847390413284,0.004568540025502443,0.09655281901359558
53,0.037349071353673935,0.037349071353673935,0.05941818654537201,0.004003942012786865,0.08148729801177979,0.045533955097198486,0.045533955097198486,0.07060729712247849,0.004494973924010992,0.09568063914775848
54,0.03668883070349693,0.036688826978206635,0.058545779436826706,0.003857298754155636,0.08040271699428558,0.04770146682858467,0.04770146682858467,0.07443969696760178,0.004805047996342182,0.10117793083190918
55,0.037027664482593536,0.03702765703201294,0.05930038169026375,0.0038714183028787374,0.08157311379909515,0.04936012998223305,0.04936012998223305,0.08001544326543808,0.004875984508544207,0.11067076027393341
56,0.0361277237534523,0.0361277237534523,0.056949593126773834,0.0037510718684643507,0.07777145504951477,0.045004941523075104,0.045004941523075104,0.06918813288211823,0.004400819540023804,0.09337130934000015
57,0.035757776349782944,0.035757776349782944,0.05610266700387001,0.003674170235171914,0.07644756138324738,0.0441247783601284,0.0441247783601284,0.06735711544752121,0.004216111730784178,0.09058944880962372
58,0.03614252060651779,0.03614252060651779,0.05688270181417465,0.003682273207232356,0.07762287557125092,0.0502961166203022,0.0502961166203022,0.07970061153173447,0.005097188986837864,0.10910511016845703
59,0.035354118794202805,0.035354115068912506,0.054916251450777054,0.0035908622667193413,0.0744783878326416,0.044753532856702805,0.044753532856702805,0.0689927414059639,0.004390575457364321,0.09323194622993469
60,0.03557291626930237,0.03557291999459267,0.055666759610176086,0.0035723838955163956,0.0757606029510498,0.0520143024623394,0.0520143061876297,0.08573850244283676,0.005071088206022978,0.11946270614862442
61,0.03545423597097397,0.03545423597097397,0.05535946786403656,0.003543308936059475,0.07526469230651855,0.043579068034887314,0.043579068034887314,0.0662451982498169,0.004143849480897188,0.08891133219003677
62,0.03567490354180336,0.03567490354180336,0.056225474923849106,0.003577184397727251,0.07677605003118515,0.044906046241521835,0.044906046241521835,0.0685424655675888,0.004317161161452532,0.09217889606952667
63,0.03464299440383911,0.03464299440383911,0.054366886615753174,0.0034824856556952,0.07409076392650604,0.04412027820944786,0.04412027820944786,0.06833715736865997,0.0041746897622942924,0.09255404770374298
64,0.03465559333562851,0.03465559333562851,0.053723711520433426,0.003402075031772256,0.07279184460639954,0.044122084975242615,0.044122084975242615,0.06729757785797119,0.004193293396383524,0.09047307819128036
65,0.03460678085684776,0.034606777131557465,0.05380365252494812,0.0033805815037339926,0.07300052791833878,0.04535435512661934,0.04535435512661934,0.06983759254217148,0.00440758652985096,0.09432082623243332
66,0.03532344102859497,0.03532344102859497,0.05463718995451927,0.003446810645982623,0.07395093888044357,0.04217148944735527,0.04217148944735527,0.062433212995529175,0.0038603057619184256,0.08269493281841278
67,0.034908879548311234,0.03490888327360153,0.05328768491744995,0.003437537932768464,0.07166648656129837,0.04214036092162132,0.04214036092162132,0.0625574141740799,0.003901274874806404,0.08297447115182877
68,0.035744160413742065,0.035744160413742065,0.05460583046078682,0.0035660509020090103,0.07346749305725098,0.04285946488380432,0.04285946488380432,0.06531911343336105,0.0039627039805054665,0.08777875453233719
69,0.03443223237991333,0.03443223610520363,0.05240976810455322,0.0033611494582146406,0.07038730382919312,0.04253417253494263,0.04253417253494263,0.06412701308727264,0.003943663090467453,0.08571986109018326
70,0.0341184139251709,0.0341184101998806,0.051950983703136444,0.0032485511619597673,0.06978355348110199,0.044704508036375046,0.044704508036375046,0.06812267005443573,0.004260029178112745,0.0915408506989479
71,0.03459084406495094,0.03459084406495094,0.052727993577718735,0.0033527316991239786,0.07086513936519623,0.047213148325681686,0.047213148325681686,0.0744403675198555,0.004702180624008179,0.10166756808757782
72,0.03531987592577934,0.03531987965106964,0.05365326255559921,0.0034249762538820505,0.07198663800954819,0.041854482144117355,0.041854482144117355,0.06308877468109131,0.0038319642189890146,0.08432306349277496
73,0.03442486748099327,0.03442486375570297,0.05181855708360672,0.0032815972808748484,0.06921224296092987,0.0414808914065361,0.0414808914065361,0.06060521677136421,0.003743064822629094,0.07972954213619232
74,0.03447972610592842,0.03447972238063812,0.0522475466132164,0.0032653608359396458,0.07001536339521408,0.042137764394283295,0.042137764394283295,0.0635768473148346,0.0038763140328228474,0.08501593768596649
75,0.03375868871808052,0.03375868499279022,0.05038165673613548,0.003195531200617552,0.06700462847948074,0.04301297664642334,0.04301297664642334,0.06478472799062729,0.004045907407999039,0.08655647933483124
76,0.03397249057888985,0.03397248312830925,0.05130741000175476,0.003191502997651696,0.06864232569932938,0.041518598794937134,0.041518598794937134,0.06064713001251221,0.003716259729117155,0.07977564632892609
77,0.03295130282640457,0.03295130655169487,0.04903707280755043,0.00308469170704484,0.06512284278869629,0.04218529164791107,0.04218529164791107,0.06343243271112442,0.0037689032033085823,0.08467958867549896
78,0.03461337834596634,0.03461338207125664,0.05172058939933777,0.003300665644928813,0.0688277930021286,0.0445198118686676,0.0445198118686676,0.06496182084083557,0.004002687521278858,0.08540382981300354
79,0.03256136178970337,0.03256136551499367,0.04897869750857353,0.003012037603184581,0.0653960332274437,0.042964957654476166,0.042964957654476166,0.06357673555612564,0.003988097887486219,0.08418852090835571
80,0.033036716282367706,0.03303671255707741,0.04831048101186752,0.003035088535398245,0.06358423829078674,0.041391827166080475,0.041391827166080475,0.06059380620718002,0.003684001276269555,0.07979577779769897
81,0.031971897929906845,0.031971897929906845,0.047092288732528687,0.0028630478773266077,0.06221267953515053,0.04235320910811424,0.04235320910811424,0.06228160113096237,0.003840918652713299,0.0822099968791008
82,0.03357482701539993,0.03357482701539993,0.04982912167906761,0.003146267728880048,0.06608341634273529,0.04056853801012039,0.04056853801012039,0.05831508710980415,0.0035866056568920612,0.07606163620948792
83,0.03237984701991081,0.03237984701991081,0.048089317977428436,0.002974964678287506,0.06379877775907516,0.04416285827755928,0.04416285827755928,0.06555380672216415,0.004032346419990063,0.08694476634263992
84,0.03234171122312546,0.03234171122312546,0.04741918668150902,0.0029146242886781693,0.06249665468931198,0.04120231792330742,0.04120231792330742,0.06015978008508682,0.0037827074993401766,0.07911723852157593
85,0.032520245760679245,0.03252024948596954,0.0477202907204628,0.00293990271165967,0.06292032450437546,0.04469742998480797,0.04469742998480797,0.06746240705251694,0.004071857780218124,0.0902274027466774
86,0.03318090736865997,0.03318090736865997,0.04819749668240547,0.0030005075968801975,0.06321408599615097,0.04135160148143768,0.04135160148143768,0.05871500447392464,0.0036032337229698896,0.076078400015831
87,0.03270762786269188,0.032707635313272476,0.04785945266485214,0.0029439886566251516,0.0630112811923027,0.04079689458012581,0.04079689458012581,0.0597454197704792,0.003660372691228986,0.0786939412355423
88,0.031540773808956146,0.03154077008366585,0.04559479281306267,0.002826585667207837,0.059648819267749786,0.04033926501870155,0.04033926501870155,0.058124978095293045,0.003627683036029339,0.07591069489717484
89,0.03302060440182686,0.03302060067653656,0.04781237244606018,0.0029897147323936224,0.0626041516661644,0.04014776274561882,0.04014776274561882,0.0575781874358654,0.003609908279031515,0.07500861585140228
90,0.03176470473408699,0.03176470473408699,0.045885827392339706,0.002860815031453967,0.060006964951753616,0.041391771286726,0.041391771286726,0.06068827956914902,0.003810359165072441,0.07998479902744293
91,0.032022394239902496,0.032022394239902496,0.04642384126782417,0.002875186735764146,0.06082530319690704,0.04251866415143013,0.04251866415143013,0.06403647363185883,0.0037036302965134382,0.08555427938699722
92,0.03172134980559349,0.03172135725617409,0.04587826877832413,0.0028396265115588903,0.06003519147634506,0.04529920592904091,0.04529920592904091,0.06586039066314697,0.004039419814944267,0.08642157167196274
93,0.03202640637755394,0.03202640265226364,0.045748353004455566,0.002854023827239871,0.059470295906066895,0.048061829060316086,0.048061829060316086,0.07636789232492447,0.0044761416502296925,0.10467395931482315
94,0.031432729214429855,0.031432729214429855,0.04500863701105118,0.0027743992395699024,0.0585845522582531,0.03950613737106323,0.03950613737106323,0.05628712847828865,0.0034467908553779125,0.07306811958551407
95,0.030917027965188026,0.030917029827833176,0.04370452091097832,0.002711424371227622,0.05649201571941376,0.03952651098370552,0.03952651098370552,0.05540534853935242,0.003384290263056755,0.07128418982028961
96,0.03210761770606041,0.03210761398077011,0.045533422380685806,0.0028118982445448637,0.0589592419564724,0.0420449823141098,0.0420449823141098,0.06205017492175102,0.0036433334462344646,0.08205537497997284
97,0.03330037742853165,0.03330037742853165,0.048167843371629715,0.0030051625799387693,0.06303531676530838,0.04036877304315567,0.04036877304315567,0.05845106393098831,0.0035379091277718544,0.07653335481882095
98,0.03148965537548065,0.03148965165019035,0.04520278796553612,0.002738611539825797,0.058915916830301285,0.043144017457962036,0.043144017457962036,0.0650009885430336,0.0038260305300354958,0.08685796707868576
99,0.03146893158555031,0.03146893158555031,0.04499351233243942,0.0027384350541979074,0.05851809307932854,0.039178766310214996,0.039178766310214996,0.05546640232205391,0.003433487843722105,0.07175404578447342
100,0.03218100965023041,0.032181013375520706,0.0462031252682209,0.0028501658234745264,0.0602252334356308,0.04160352051258087,0.04160352051258087,0.05914003401994705,0.0035589393228292465,0.07667653262615204
101,0.03100469708442688,0.03100469335913658,0.043876342475414276,0.002699374221265316,0.05674799531698227,0.041753388941287994,0.041753388941287994,0.06115323305130005,0.003805935150012374,0.0805530771613121
102,0.03146539628505707,0.03146539628505707,0.04477415978908539,0.0027747969143092632,0.05808292701840401,0.03868129104375839,0.03868129104375839,0.05494416877627373,0.0032916401978582144,0.07120704650878906
103,0.03067336231470108,0.030673358589410782,0.04411567375063896,0.0026665031909942627,0.05755798891186714,0.04046051949262619,0.04046051949262619,0.055373191833496094,0.0033747386187314987,0.0702858716249466
104,0.03148753568530083,0.031487539410591125,0.04399530589580536,0.0027155850548297167,0.056503087282180786,0.03984162211418152,0.03984162211418152,0.05688030645251274,0.003476003184914589,0.07391898334026337
105,0.0311751589179039,0.03117515705525875,0.043935950845479965,0.0027012694627046585,0.05669674277305603,0.038685258477926254,0.038685258477926254,0.05401775985956192,0.0033292039297521114,0.06935025751590729
106,0.031254932284355164,0.031254932284355164,0.04446970671415329,0.00268036057241261,0.05768447369337082,0.03828676417469978,0.03828676417469978,0.05317330360412598,0.0032583295833319426,0.06805984675884247
107,0.03195562958717346,0.03195562958717346,0.04557036980986595,0.002803543582558632,0.05918511003255844,0.045782800763845444,0.045782800763845444,0.06882733851671219,0.0039864154532551765,0.09187187999486923
108,0.030903415754437447,0.030903413891792297,0.04343945533037186,0.0026589641347527504,0.055975500494241714,0.03927421197295189,0.03927421197295189,0.05542217940092087,0.003402330446988344,0.07157015055418015
109,0.03215709701180458,0.03215710073709488,0.045637063682079315,0.002822192618623376,0.05911703780293465,0.043372828513383865,0.043372828513383865,0.05944366008043289,0.003693418577313423,0.07551448047161102
110,0.030780969187617302,0.0307809729129076,0.04312651976943016,0.002659962512552738,0.05547207221388817,0.04089829698204994,0.04089829698204994,0.05853092670440674,0.0037518618628382683,0.07616354525089264
111,0.03217152878642082,0.032171525061130524,0.04596877843141556,0.00280873104929924,0.059766024351119995,0.041073042899370193,0.041073042899370193,0.0604919008910656,0.0035004380624741316,0.0799107477068901
112,0.031311195343732834,0.03131119906902313,0.04492790624499321,0.002656075404956937,0.05854461342096329,0.03837865591049194,0.03837865591049194,0.053897272795438766,0.0032196370884776115,0.06941588968038559
113,0.03142732009291649,0.03142732009291649,0.04428790509700775,0.0027011604979634285,0.057148486375808716,0.03867216408252716,0.03867216408252716,0.054102372378110886,0.0033482408616691828,0.06953258067369461
114,0.0306035615503788,0.03060355968773365,0.04473673924803734,0.0026106140576303005,0.05886991322040558,0.04185644909739494,0.04185644909739494,0.059044040739536285,0.0038477075286209583,0.07623162865638733
115,0.031211409717798233,0.031211405992507935,0.044555310159921646,0.0026718159206211567,0.05789922922849655,0.03956659138202667,0.03956659138202667,0.05595127493143082,0.0034824649337679148,0.07233595848083496
116,0.030902404338121414,0.030902404338121414,0.043528445065021515,0.002623246982693672,0.05615447834134102,0.03785829618573189,0.03785829618573189,0.0522543266415596,0.0032087804283946753,0.06665036827325821
117,0.03054751455783844,0.030547520145773888,0.042892541736364365,0.002599869854748249,0.055237557739019394,0.04491521045565605,0.04491521045565605,0.06789000332355499,0.003923141397535801,0.09086479246616364
118,0.0299416221678257,0.029941624030470848,0.04279499128460884,0.0025389743968844414,0.055648352950811386,0.03727419301867485,0.03727419301867485,0.05083226040005684,0.0030521119479089975,0.06439031660556793
119,0.03150179237127304,0.03150179237127304,0.04432186484336853,0.0027107014320790768,0.057141926139593124,0.038790907710790634,0.038790907710790634,0.05384952947497368,0.0032938753720372915,0.06890814751386642
120,0.029566895216703415,0.029566898941993713,0.04111073911190033,0.0024537171702831984,0.052654583007097244,0.03925422951579094,0.03925422951579094,0.05510139465332031,0.003437488339841366,0.07094855606555939
121,0.03019779920578003,0.03019779734313488,0.04209568351507187,0.002519238041713834,0.053993579000234604,0.04062579944729805,0.04062579944729805,0.0554179847240448,0.0034144888631999493,0.07021016627550125
122,0.030467689037322998,0.0304676853120327,0.042338769882917404,0.002601281274110079,0.0542098693549633,0.044265978038311005,0.044265978038311005,0.0654953122138977,0.003983719740062952,0.086724653840065
123,0.03002026118338108,0.03002025932073593,0.04229801520705223,0.002499446738511324,0.05457577854394913,0.038943592458963394,0.038943592458963394,0.05367911607027054,0.0032587952446192503,0.06841464340686798
124,0.03042120672762394,0.03042120859026909,0.04217958450317383,0.0025462214834988117,0.053937945514917374,0.03803952783346176,0.03803952783346176,0.05274961143732071,0.003226984292268753,0.06745968759059906
125,0.03033183328807354,0.03033183515071869,0.04221578687429428,0.0025429725646972656,0.054099731147289276,0.03814639151096344,0.03814639151096344,0.05276681110262871,0.003281133249402046,0.06738723069429398
126,0.03079981729388237,0.03079981543123722,0.04361720755696297,0.002631915733218193,0.056434597820043564,0.038954462856054306,0.038954462856054306,0.05499853938817978,0.0034057567827403545,0.07104261219501495
127,0.030489236116409302,0.030489232391119003,0.0426681786775589,0.0025351447984576225,0.054847121238708496,0.037713319063186646,0.037713319063186646,0.051880985498428345,0.0032075068447738886,0.06604864448308945
128,0.02884378843009472,0.028843794018030167,0.039506301283836365,0.002363836858421564,0.05016881600022316,0.03833605349063873,0.03833605349063873,0.05332135409116745,0.0033034873194992542,0.06830666214227676
129,0.029017915949225426,0.029017910361289978,0.039935268461704254,0.0023512784391641617,0.05085263028740883,0.038779232650995255,0.038779232650995255,0.05271998792886734,0.003234499366953969,0.06666073948144913
130,0.02890191040933132,0.02890191227197647,0.039772819727659225,0.0023717971052974463,0.05064373090863228,0.03772667795419693,0.03772667795419693,0.05166260153055191,0.003182007232680917,0.0655985176563263
131,0.029797086492180824,0.029797086492180824,0.0412590466439724,0.0024653819855302572,0.05272100865840912,0.03743814677000046,0.03743814677000046,0.05095376446843147,0.0030719346832484007,0.06446938216686249
132,0.029779842123389244,0.029779842123389244,0.04067453369498253,0.002457925584167242,0.05156923457980156,0.0376010499894619,0.0376010499894619,0.05207620933651924,0.0031346615869551897,0.06655136495828629
133,0.030031632632017136,0.030031634494662285,0.04157315939664841,0.002459248760715127,0.05311468243598938,0.04267444461584091,0.04267444461584091,0.05740266293287277,0.003414445323869586,0.07213088124990463
134,0.02965744398534298,0.029657447710633278,0.04115409031510353,0.0024213355500251055,0.05265073850750923,0.03852018713951111,0.03852018713951111,0.052287083119153976,0.0031278030946850777,0.06605398654937744
135,0.029359299689531326,0.029359299689531326,0.040234457701444626,0.002403413411229849,0.05110960453748703,0.038729242980480194,0.038729242980480194,0.052853167057037354,0.0032911128364503384,0.06697709858417511
136,0.029816029593348503,0.029816027730703354,0.040825117379426956,0.0024612494744360447,0.05183420702815056,0.040383078157901764,0.040383078157901764,0.05668419599533081,0.0036813172046095133,0.07298532128334045
137,0.030121581628918648,0.0301215797662735,0.042238153517246246,0.0024887300096452236,0.0543547198176384,0.038249339908361435,0.038249339908361435,0.05193120241165161,0.003213057294487953,0.06561307609081268
138,0.029981372877955437,0.029981374740600586,0.04146909713745117,0.0024828098248690367,0.05295681580901146,0.03725440427660942,0.03725440427660942,0.05111558362841606,0.003105546347796917,0.064976766705513
139,0.028714969754219055,0.028714966028928757,0.0397011861205101,0.002321611624211073,0.05068741366267204,0.03699927404522896,0.03699927404522896,0.05013228580355644,0.0030965160112828016,0.06326530128717422
140,0.02973073720932007,0.029730739071965218,0.041358888149261475,0.002488301368430257,0.052987031638622284,0.037581171840429306,0.037581171840429306,0.051362670958042145,0.003204663284122944,0.06514417380094528
141,0.028571002185344696,0.028571000322699547,0.03916862979531288,0.0023201776202768087,0.04976625740528107,0.03793831914663315,0.03793831914663315,0.0527278408408165,0.00315091316588223,0.06751737743616104
142,0.02956082858145237,0.02956082858145237,0.04078437760472298,0.00240189116448164,0.05200792849063873,0.03797202184796333,0.03797202184796333,0.05269629880785942,0.0030674904119223356,0.06742057204246521
143,0.029874928295612335,0.029874932020902634,0.040764328092336655,0.002444869838654995,0.05165372043848038,0.03670944646000862,0.03670944646000862,0.04963024705648422,0.0030143605545163155,0.06255105137825012
144,0.02913988195359707,0.02913988195359707,0.04005065932869911,0.0023915087804198265,0.0509614422917366,0.03757144510746002,0.03757144510746002,0.05112393572926521,0.003118229331448674,0.064676433801651
145,0.02926899679005146,0.029268989339470863,0.04055579751729965,0.002386795124039054,0.05184260010719299,0.03864360600709915,0.03864360600709915,0.052475906908512115,0.003378471126779914,0.06630820035934448
146,0.028762752190232277,0.028762752190232277,0.039297617971897125,0.0023448963183909655,0.04983247444033623,0.040060270577669144,0.040060270577669144,0.056743521243333817,0.003734988858923316,0.07342676818370819
147,0.02898065745830536,0.02898065559566021,0.03954767808318138,0.002359817735850811,0.0501147136092186,0.03995964303612709,0.03995964303612709,0.05602296441793442,0.0035921025555580854,0.07208628952503204
148,0.029134992510080338,0.029134994372725487,0.03959029167890549,0.002324074972420931,0.05004558712244034,0.0377487875521183,0.0377487875521183,0.05182598903775215,0.0031550140120089054,0.0659031793475151
